# Title: VN Malicious Domains Splunk Lookup
# Description: Block malicious domains targeting Vietnamese users
# Updated: 2024-08-09T12:06:53Z
# Expires: 1 day (update frequency)
# Homepage: https://gitlab.com/malware-filter/vn-badsite-filter
# License: https://gitlab.com/malware-filter/vn-badsite-filter#license
# Source: https://api.chongluadao.vn/v2/blacklistdomains & https://api.chongluadao.vn/v2/blacklistlinks
"host","path","message","updated"
"gamechanle.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamechietkhau.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamecltx.top","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamedoithuong.vip","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamefullcrack.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gameman.club","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamemanclub.fun","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamemanvip.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gameover-shop.de","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamepccrack.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gameplaytogether.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamequayhudoithuong.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamerik.top","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamerik.vin","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamerikvip.club","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"games-payment.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamesaba.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gameshopvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gameshopvn.net","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamesieure.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamesrez.live","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamesunwin.vin","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gametoping.club","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gameuytin.site","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamev99.biz","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamevh.net","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamevip.info","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamevipclub.us","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamevnshop.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamevuaclub.win","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamevuaclub1003.club","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamevui86.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamex8vn.club","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamhay8live.net","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gamingcircle.net","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ganena.club","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ganisgui.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ganpct.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ganzohr-berlin.de","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garane.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garanne.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garantibbvacom.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garean.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gareena.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gareina.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garema.ml","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena--freefire.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-center.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-ff-member.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-ff-membershipvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-ff-nhanqua.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-ffmembership.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-ffmenbership.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-freefire-membershiips.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-freefire-memberships.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-freefire-vn.xyz","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-freefire99.ga","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-freefiremembership.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-giftcode-lqmb.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-lienminh.ml","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-lienquanmobile-vn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-lienquanvn-giftcode.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-member.xyz","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-member2021.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-memberrships.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-members.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-membership-aov.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-membership.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-membership.site","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-membershipffvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-membershipp.online","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-membershippvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-menberships.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-sukien-codegiftlqmb.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-sukien-quatangff.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-sukien-skinsss.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-vi.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-vi.ga","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena-vn.live","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.account-vi.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.chat","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.club","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.fit","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.life","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.mobi","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.quest","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.rest","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.sbs","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.site","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.vin","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena.xacminhtaikhoan-vn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garena24h.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaa.fun","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaa.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaaa.site","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaamembeship.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaamenbeship.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenabaomatvipham.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenae.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaea.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaffmembershipvn2021.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaffmembeships.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenafreefire-memberrship.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenafreefire-membership.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenafreefire-vn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenafreefireapk.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenafreefirebts.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenafreefirelatthe.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenafreefiremembership-2021.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenafreefiremembership.online","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenafreefiremembership2021.ga","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenafreefirevietnam2021.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenagift.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenai.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaj.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenalienquan-chuoisukienhe.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenalienquan-hesoidong.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenalienquanvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenalmhtgiaidau.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembership.asia","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembership.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembership.ga","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembership.top","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembershipff2021.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembershippvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamemberships-ff-2021.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembershipviet.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembersship2021.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembervipfreefire2021.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembervn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamembeship.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamemnbership.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamenbeershiip.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenamobile.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenanhanqua.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaprize.click","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenar.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenars.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenas-vn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenask.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenasukienff.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenat.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenav.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenavn-giftcode-lqmb1.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenavns.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenavnsso.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenax.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenaz-vn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garene.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenee.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenefreefire.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenia.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garenna.store","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garennavn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garens.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garerna.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garerra.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garezna.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garrena.com.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garrena.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garrena.xyz","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"garrenamembershipp.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gatecn.co","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gatecn.vip","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gatecng.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gateio.com.mx","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gaubong.us","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gayleesinshop.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gazena.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gazrena.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gbbisnis188.vip","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gbcloudbank.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gbhex.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gbhub.vip","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gbnjmj78d.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gbuy.shop","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gcaothushop.net","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gchargers.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gd29.live","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gdcc.top","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gdcsettle88.xyz","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gdfhgh.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gdriveshop.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ge598.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ge9.in","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gearena.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gecare.club","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gecare.life","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gefcyclevie.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gefoce.net","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gefun37352.top","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gehack.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gej1heja1jenj.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gemicvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gemicvn.pro","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"genefx.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"generation-trade.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"generation-trades.site","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"generayse.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"genernnyse.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"genernnysea.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"genernnysen.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"genesis-miner.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gensi.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gentinggroup-five.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gentinggroup-four.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gentinggroup-one.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gentinggroup-three.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gentinggroup-two.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gentinggroup1.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gentinggroup2.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gentinggroup3.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gentinggroup4.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gentinggroup5.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"geor2569.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"georgie.at","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gerana.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gerara.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"getclip.xyz","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"getmyfreedownload.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"getyourbitco.in","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gexcoin.co","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gf-video.xyz","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gfhgf234.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gg0mwr.tokyo","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gg567.live","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ggcash.net","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gggg5.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ggghhoo.icu","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ggjyia.id","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ggppmm.co","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ggppmm.top","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ggzzmm.fun","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ggzzmm.shop","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gh7z1d.website","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ghdl666.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ghjut8.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ghky.vip","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"ghs-ruraue.de","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gi28mt0.cfd","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gi8.app","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gi8vn.cc","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gi8vn.club","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gi8vn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gi8vn.net","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gi8vn.vip","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giadungthongminh247.store","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaidaucyber.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaidaugarena.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaidaulmht.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaidauonline.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaidauopencup.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaihethong79.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaihethongviet.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaingan799.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giainganonline799.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giainhat2021.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaionline.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaithangtrian.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaithuongviet457.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaithuongxe39.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaitraotang2021.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaitrigame.club","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaitrihi88.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaitrijun88.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaitrimedia.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaitrimomo.net","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaitrimomo.win","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaitririk.live","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaitructuyenvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaivang24h.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaiviet259.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giamcanabnhatban.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giamcanchuannhat.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giamcandungcach.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giamcanmagicslim.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giamcannhatban.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giamgiasocm53.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaminhsocial.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giangho.mobi","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gianghomang.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gianguyentech.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodich-daohan.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodich-quettheonline.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodich-quettheonlinevn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodich-quetthetindung.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodich-quetthetindungvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodichpayvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodichphieurutienmposvn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodichquettindungpos247-online.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodichquettindungvn-online.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodichvidientu.com.vn","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodichvimo247-online.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaodichvivnpay.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaohangnhanh.online","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaohangtietkiem.online","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaoluulmht.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaothuongvietnhat.org","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giatocnhp.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giaytogia.xyz","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"gifcode-lienquan.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcode-17thang8-lienquan-garena.ga","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcode-garena-lienquan.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcode-garena-vn-lqmb.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcode-garenavn-sukienlqmb.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcode-lienquan-vn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcode-lienquanmobile-vn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcode-lqmb2.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcode-sukienaov.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcodeffvip.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcodefreefirervn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcodefreefirevns.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcodegarenafreefire.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcodehot.net","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
"giftcodelqmb-vn.com","","vn-badsite-filter malicious website detected","2024-08-09T12:06:53Z"
